ID,Manufacturer,Model,Nickname,Year Start,Year End,Engine Size,Tyre Size ,Wheel Size ,Part code,Sell Inc Vat,Cost,Logo Image,Image 1,Image 2,Image 3
9381,Vauxhall,Corsavan,D Facelift,2011,2015,"1.2i,1.3 CDTi",125/80/15,"15""",RH003,199,125,Picture,Picture,Picture,Picture
9384,Vauxhall,Corsavan,E,2015,2018,"1.2i,1.3 CDTi,1.4i",125/80/15,"15""",RH003,199,125,Picture,Picture,Picture,Picture
9388,Vauxhall,Crossland,I,2021,,"1.2,1.5 D",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
9395,Vauxhall,Crossland,I,2021,,1.2 T,135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
9391,Vauxhall,Crossland X,I,2017,,"1.2,1.5 D,1.6 D",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
9410,Vauxhall,Crossland X,I,2017,,"1.2 T,1.5 D,1.6 D",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
9390,Vauxhall,Grandland X,,2017,,"1.2 T,1.5 D,1.6 D",155/85/18,"18""",RH233,299,182.5,Picture,Picture,Picture,Picture
9407,Vauxhall,Grandland X,,2017,,"1.6 T,2.0 D",155/85/18,"18""",RH233,299,182.5,Picture,Picture,Picture,Picture
9416,Vauxhall,Grandland X,,2017,,1.6 Hybrid,155/85/18,"18""",RH233,299,182.5,Picture,Picture,Picture,Picture
9419,Vauxhall,Grandland X,,2017,,1.6 Hybrid4,155/85/18,"18""",RH233,299,182.5,Picture,Picture,Picture,Picture
9402,Vauxhall,Insignia,A,2008,2013,"1.4i Turbo,1.6i Turbo,1.8i,2.0 CDTI",145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9423,Vauxhall,Insignia,A,2008,2013,2.0i Turbo,145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9401,Vauxhall,Insignia,A Facelift,2013,2017,"1.4i Turbo,1.6i Turbo,1.8i,2.0 CDTI",145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9418,Vauxhall,Insignia,A Facelift,2013,2017,2.0 CDTI,145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9426,Vauxhall,Insignia,A Facelift,2013,2017,2.0i Turbo,145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9396,Vauxhall,Insignia,B,2017,2020,"1.5 T,1.6 D",135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9403,Vauxhall,Insignia,B,2017,2020,"1.5 T,1.6 T,2.0 D",135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9398,Vauxhall,Insignia,B Facelift,2020,,1.5 D,135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9408,Vauxhall,Insignia,B Facelift,2020,,"2.0 D,2.0 T",135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9404,Vauxhall,Insignia Country Tourer,A Facelift,2013,2017,2.0 CDTI,145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9400,Vauxhall,Insignia Country Tourer,B,2017,2019,2.0 D,135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9415,Vauxhall,Insignia GSI,B,2017,2020,"2.0 D,2.0 T",145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9421,Vauxhall,Insignia GSI,B,2017,2020,2.0 T,145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9417,Vauxhall,Insignia GSI,B Facelift,2020,,2.0 T,135/80/17,"17""",RH188,249,155,Picture,Picture,Picture,Picture
9405,Vauxhall,Insignia VXR,A,2008,2017,2.8i Turbo,145/80/18,"18""",RH049,299,182.5,Picture,Picture,Picture,Picture
9406,Vauxhall,Meriva,B,2010,2013,"1.3 CDTi,1.4i,1.7 CDTi",125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9420,Vauxhall,Meriva,B,2010,2013,1.4i Turbo,125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9411,Vauxhall,Meriva,B Facelift,2013,2017,"1.4i,1.6 CDTi",125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9412,Vauxhall,Mokka,I,2012,2016,"1.4i Turbo,1.6 CDTI,1.6i,1.7 CDTI,1.8i",135/80/17,"17""",RH154,249,155,Picture,Picture,Picture,Picture
9409,Vauxhall,Mokka,II,2020,,"1.2 T,1.5 D,EV",135/80/17,"17""",RH159,249,155,Picture,Picture,Picture,Picture
9414,Vauxhall,Mokka X,,2016,2019,"1.4i Turbo,1.6 CDTI,1.6i,1.8i",135/80/17,"17""",RH154,249,155,Picture,Picture,Picture,Picture
9425,Vauxhall,Tigra,A,1994,2001,"1.4i,1.6i",125/80/15,"15""",RH003,199,125,Picture,Picture,Picture,Picture
9424,Vauxhall,Tigra,TwinTop B,2004,2009,"1.3 CDTI,1.4i",125/80/15,"15""",RH003,199,125,Picture,Picture,Picture,Picture
9435,Vauxhall,Tigra,TwinTop B,2004,2009,1.8i,125/80/15,"15""",RH003,199,125,Picture,Picture,Picture,Picture
10473,Vauxhall,Vectra,B 5 Stud,1997,2002,All Engines,125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
10474,Vauxhall,Vectra,C-CC,2002,2008,All Engines,135/80/17,"17""",RH155,249,155,Picture,Picture,Picture,Picture
9429,Vauxhall,Viva,A,2015,,1.0i,125/80/15,"15""",RH002,199,125,Picture,Picture,Picture,Picture
9433,Vauxhall,VXR8,A,2007,2013,"6.0,6.2",125/70/19,"19""",RH257,399,240,Picture,Picture,Picture,Picture
9434,Vauxhall,VXR8,B,2013,2018,6.2,125/70/19,"19""",RH257,399,240,Picture,Picture,Picture,Picture
9437,Vauxhall,Zafira,A,1999,2005,"1.6i,2.0 Di,2.0 DTi",125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9450,Vauxhall,Zafira,A,1999,2005,"1.8i,2.2 DTi,2.2i",125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9461,Vauxhall,Zafira,A,1999,2005,2.0i Turbo,125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9440,Vauxhall,Zafira,B,2005,2014,"1.6i,1.7 CDTi,1.8i,1.9 CDTi",125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9470,Vauxhall,Zafira,B,2005,2014,2.2i,125/80/17,"17""",RH047,249,155,Picture,Picture,Picture,Picture
9475,Vauxhall,Zafira,B,2005,2014,2.0i Turbo,135/80/17,"17""",RH155,249,155,Picture,Picture,Picture,Picture
9441,Vauxhall,Zafira Tourer,C,2011,2016,"1.4i Turbo,1.6 CDTi,1.8i,2.0 CDTi",135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9462,Vauxhall,Zafira Tourer,C,2011,2016,2.0 CDTi,135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9443,Vauxhall,Zafira Tourer,C Facelift,2016,2018,"1.4i Turbo,1.6 CDTi,2.0 CDTi",135/80/17,"17""",RH153,249,155,Picture,Picture,Picture,Picture
9445,Volkswagen,Amarok,Facelift,2016,2021,"2.0 biTDI,2.0 TDI,3.0 TDI,All Engines",155/85/18,"18""",RH208,299,182.5,Picture,Picture,Picture,Picture
9453,Volkswagen,Amarok,Facelift,2016,2021,3.0 TDI,155/85/18,"18""",RH208,299,182.5,Picture,Picture,Picture,Picture
9457,Volkswagen,Amarok,Facelift,2016,2021,3.0 TDI,155/85/18,"18""",RH208,299,182.5,Picture,Picture,Picture,Picture
9444,Volkswagen,Amarok,,2010,2016,"2.0 biTDI,2.0 TDI,2.0 TSI",155/85/18,"18""",RH208,299,182.5,Picture,Picture,Picture,Picture
9456,Volkswagen,Amarok,,2010,2016,2.0 biTDI,155/85/18,"18""",RH208,299,182.5,Picture,Picture,Picture,Picture
9449,Volkswagen,Arteon,I,2017,2020,"1.5 TSI,2.0 TDI,2.0 TSI",145/80/18,"18""",RH037,299,182.5,Picture,Picture,Picture,Picture
9464,Volkswagen,Arteon,I,2017,2020,"2.0 TDI 4Motion,2.0 TSI 4Motion",145/80/18,"18""",RH037,299,182.5,Picture,Picture,Picture,Picture
9448,Volkswagen,Arteon,I Facelift,2020,,"1.4 TSI,1.5 TSI,2.0 TDI,2.0 TSI",145/80/18,"18""",RH037,299,182.5,Picture,Picture,Picture,Picture
