ID,Manufacturer,Model,Nickname,Year Start,Year End,Engine Size,Tyre Size ,Wheel Size ,ROAD HERO SKU,SRP INC VAT,Trade Price
5863,Mercedes-Benz,SL-Class,R231,2013,1900,"SL 500,SL 550",125/70/19,"19""",RH239,399,240
5871,Mercedes-Benz,SL-Class AMG,R230,2001,2008,SL 55,125/70/19,"19""",RH239,399,240
5877,Mercedes-Benz,SL-Class AMG,R230,2001,2008,SL 55,125/70/19,"19""",RH239,399,240
5867,Mercedes-Benz,SL-Class AMG,R230 Facelift,2009,2012,SL 63,125/70/19,"19""",RH239,399,240
5878,Mercedes-Benz,SLK-Class,R172,2011,1900,"SLK 200,SLK 250,SLK 250 CDI",125/70/18,"18""",RH084,299,182.5
5893,Mercedes-Benz,SLK-Class,R172,2011,1900,SLK 250,125/70/18,"18""",RH084,299,182.5
5897,Mercedes-Benz,SLK-Class,R172,2011,1900,SLK 350,125/70/18,"18""",RH084,299,182.5
5901,Mercedes-Benz,Sprinter,T1N,1995,2000,"208 D,210 D,308 D,310 D,408 D,410 D",145/80/18,"18""",RH205,299,182.5
5911,Mercedes-Benz,Sprinter,T1N,1995,2000,"212 D,214,312 D,314,412 D,414",145/80/18,"18""",RH205,299,182.5
5899,Mercedes-Benz,Sprinter,T1N Facelift,2000,2006,"208 CDI,211 CDI,311 CDI,408 CDI,411 CDI,ALL",145/80/18,"18""",RH205,299,182.5
5908,Mercedes-Benz,Sprinter,T1N Facelift,2000,2006,"213 CDI,214,216 CDI,313 CDI,314,316 CDI,413 CDI,414,416 CDI",145/80/18,"18""",RH205,299,182.5
5906,Mercedes-Benz,V-Class,W447,2015,1900,"V 200 d,V 220 d",145/80/18,"18""",RH206,299,182.5
5909,Mercedes-Benz,V-Class,W447,2015,1900,V 250 d,145/80/18,"18""",RH206,299,182.5
5912,Mercedes-Benz,V-Class,W447,2015,1900,V 300 d,145/80/18,"18""",RH206,299,182.5
5913,Mercedes-Benz,V-Class,W639,2004,2009,V 200 CDI,145/80/18,"18""",RH206,299,182.5
5916,Mercedes-Benz,V-Class,W639,2004,2009,"V 220 CDI,V 300",145/80/18,"18""",RH206,299,182.5
5918,Mercedes-Benz,V-Class,W639,2004,2009,"V 300 CDI,V 320,V 350,V 370",145/80/18,"18""",RH206,299,182.5
5905,Mercedes-Benz,V-Class,W639 Facelift,2010,2014,"V 200 CDI,V 220 CDI",145/80/18,"18""",RH206,299,182.5
5910,Mercedes-Benz,V-Class,W639 Facelift,2010,2014,"V 300 CDI,V 350",145/80/18,"18""",RH206,299,182.5
5925,Mercedes-Benz,Viano,W639,2004,2009,V 200 CDI,145/80/18,"18""",RH206,299,182.5
5928,Mercedes-Benz,Viano,W639,2004,2009,"V 220 CDI,V 300",145/80/18,"18""",RH206,299,182.5
5932,Mercedes-Benz,Viano,W639,2004,2009,"V 300 CDI,V 320,V 350,V 370",145/80/18,"18""",RH206,299,182.5
5921,Mercedes-Benz,Viano,W639 Facelift,2010,2014,"V 200 CDI,V 220 CDI",145/80/18,"18""",RH206,299,182.5
5924,Mercedes-Benz,Viano,W639 Facelift,2010,2014,"V 300,V 300 CDI",145/80/18,"18""",RH206,299,182.5
5929,Mercedes-Benz,Viano,W639 Facelift,2010,2014,V 350,145/80/18,"18""",RH206,299,182.5
5927,Mercedes-Benz,Vito,W447,2015,2020,"109 CDI,110 CDI,111 CDI",145/80/18,"18""",RH206,299,182.5
5934,Mercedes-Benz,Vito,W447,2015,2020,"114 CDI,116 CDI",145/80/18,"18""",RH206,299,182.5
5939,Mercedes-Benz,Vito,W447,2015,2020,119 CDI,145/80/18,"18""",RH206,299,182.5
5930,Mercedes-Benz,Vito,W447 Facelift,2018,1900,"109 CDI,110 CDI,111 CDI,eVito",145/80/18,"18""",RH206,299,182.5
5938,Mercedes-Benz,Vito,W447 Facelift,2018,1900,"114 CDI,116 CDI",145/80/18,"18""",RH206,299,182.5
5945,Mercedes-Benz,Vito,W447 Facelift,2018,1900,"119 CDI,129 CDI",145/80/18,"18""",RH206,299,182.5
5949,Mercedes-Benz,Vito,W447 Facelift,2018,1900,124 CDI,145/80/18,"18""",RH206,299,182.5
5931,Mercedes-Benz,Vito,W639,2004,2010,"109 CDI,111 CDI",145/80/18,"18""",RH206,299,182.5
5935,Mercedes-Benz,Vito,W639,2004,2010,"115 CDI,118",145/80/18,"18""",RH206,299,182.5
5941,Mercedes-Benz,Vito,W639,2004,2010,"120 CDI,122",145/80/18,"18""",RH206,299,182.5
5937,Mercedes-Benz,Vito,W639 Facelift,2010,2014,"110 CDI,113 CDI",145/80/18,"18""",RH206,299,182.5
5943,Mercedes-Benz,Vito,W639 Facelift,2010,2014,"116 CDI,119",145/80/18,"18""",RH206,299,182.5
5948,Mercedes-Benz,Vito,W639 Facelift,2010,2014,"122 CDI,126",145/80/18,"18""",RH206,299,182.5
5953,MG,3,I,2008,2012,1.4i,125/80/17,"17""",RH263,249,155
5947,MG,3,II,2013,2017,1.5i,125/80/17,"17""",RH263,249,155
5951,MG,3,II Facelift,2017,1900,1.5i,125/80/17,"17""",RH263,249,155
5954,MG,3 Cross,,2013,2016,1.5i,125/80/17,"17""",RH263,249,155
5955,MG,3 Xross,,2011,2017,1.5i,125/80/17,"17""",RH263,249,155
10661,MG,4,SEH3,2022,1900,EV,125/70/19,"19""",RH253,399,240
10656,MG,5,EP22,2022,1900,EV,135/80/17,"17""",RH149,249,155
5963,MG,6,I,2010,2018,"1.8i,1.9DTi",135/80/17,"17""",RH176,249,155
5965,MG,6,II,2017,1900,1.5TGi,135/80/17,"17""",RH176,249,155
5968,MG,6,II,2017,1900,1.0T,135/80/17,"17""",RH176,249,155
5971,MG,6,II,2017,1900,1.5T,135/80/17,"17""",RH176,249,155
5966,MG,7,,2007,2013,"1.8i Turbo,2.5i",135/80/17,"17""",RH176,249,155
5969,MG,750,,2010,2016,"1.8i Turbo,2.5i",135/80/17,"17""",RH176,249,155
10484,MG,eHS,,2020,1900,1.5T PHEV,145/80/18,"18""",RH037,299,182.5
5973,MG,GS,,2015,1900,1.5TGi,145/80/18,"18""",RH105,299,182.5
5978,MG,GS,,2015,1900,2.0TGi,145/80/18,"18""",RH105,299,182.5
10487,MG,HS,AS23P,2018,2024,"1.5T,1.5T PHEV,2.0T",145/80/18,"18""",RH037,299,182.5
NEW,MG,HS,AS3A,2024,2025,"1.5T,1.5T PHEV,2.0T",155/85/18,"18""",RH039,299,182.5
10697,MG,Trophy 4,EH23,2022,1900,"EV AWD,EV RWD",125/70/19,"19""",RH253,399,240
5994,MG,ZR,I,2001,2005,"1.4i,1.8i,2.0TDi",125/80/15,"15""",RH004,199,125
6004,MG,ZR,I,2001,2005,1.8i VVC,125/80/15,"15""",RH004,199,125
5998,MG,ZS,Facelift,2020,1900,"1.0T,1.5 VTI",135/80/17,"17""",RH176,249,155
10730,MG,ZS,Facelift,2020,1900,EV,135/80/17,"17""",RH149,249,155
5995,MG,ZS,,2017,2020,"1.0T GDI,1.5 VTI",135/80/17,"17""",RH176,249,155
NEW,MG,ZS,,2017,2020,EV,135/80/17,"17""",RH149,249,155
6001,MG,ZT,I,2001,2005,"1.8i,2.0CDTi",135/80/17,"17""",RH176,249,155
6009,MG,ZT,I,2001,2005,2.5i,135/80/17,"17""",RH176,249,155
6013,MG,ZT,I,2001,2005,4.6i ZT-T,135/80/17,"17""",RH176,249,155
6003,MINI,Cabrio,F57,2016,1900,"Cooper,One",125/80/17,"17""",RH216,249,155
6018,MINI,Cabrio,F57,2016,1900,"Cooper S,Cooper S JCW,Cooper SD",125/80/17,"17""",RH216,249,155
6033,MINI,Cabrio,F57,2016,1900,JCW,125/80/17,"17""",RH216,249,155
6006,MINI,Cabrio,R52,2004,2008,"Cooper,One",125/80/15,"15""",RH011,199,125
6016,MINI,Cabrio,R52,2004,2008,"Cooper S,JCW",125/80/15,"15""",RH011,199,125
6002,MINI,Cabrio,R57,2009,2015,"Cooper,One",125/80/15,"15""",RH010,199,125
6015,MINI,Cabrio,R57,2009,2015,"Cooper S,Cooper SD",125/80/17,"17""",RH241,249,155
6024,MINI,Cabrio,R57,2009,2015,JCW,125/80/17,"17""",RH241,249,155
6011,MINI,Clubman,F54,2015,1900,"Cooper,One",125/80/17,"17""",RH216,249,155
6021,MINI,Clubman,F54,2015,1900,"Cooper D,Cooper SD",125/80/17,"17""",RH216,249,155
6029,MINI,Clubman,F54,2015,1900,"Cooper S,Cooper S JCW,JCW",125/70/18,"18""",RH218,299,182.5
6042,MINI,Clubman,F54,2015,1900,JCW,125/70/18,"18""",RH218,299,182.5
6012,MINI,Clubman,R55,2007,2014,"Cooper,One",125/80/15,"15""",RH010,199,125
6023,MINI,Clubman,R55,2007,2014,"Cooper S,Cooper SD",125/80/17,"17""",RH241,249,155
6035,MINI,Clubman,R55,2007,2014,JCW,125/80/17,"17""",RH241,249,155
6014,MINI,Clubvan,R55,2012,2014,"Cooper,One",125/80/15,"15""",RH010,199,125
6017,MINI,Convertible,F57,2016,1900,Cooper,125/80/17,"17""",RH216,249,155
6025,MINI,Convertible,F57,2016,1900,"Cooper S,JCW",125/80/17,"17""",RH216,249,155
6020,MINI,Convertible,R52,2005,2008,Cooper,125/80/15,"15""",RH011,199,125
6027,MINI,Convertible,R52,2005,2008,"Cooper S,JCW",125/80/15,"15""",RH011,199,125
6019,MINI,Convertible,R57,2009,2015,Cooper,125/80/15,"15""",RH010,199,125
6028,MINI,Convertible,R57,2009,2015,"Cooper S,JCW",125/80/17,"17""",RH241,249,155
6022,MINI,Cooper,F55/F56,2014,2018,"Cooper D,One",125/80/17,"17""",RH216,249,155
6031,MINI,Cooper,F55/F56,2014,2018,Cooper,125/80/17,"17""",RH216,249,155
6039,MINI,Cooper,F55/F56,2014,2018,"Cooper S,Cooper S JCW,Electric",125/80/17,"17""",RH216,249,155
6053,MINI,Cooper,F55/F56,2014,2018,JCW,125/80/17,"17""",RH216,249,155
10523,MINI,Cooper,F55/F56 Facelift II,2021,1900,"Cooper,Cooper (3BA-XU15MW),Cooper D (3DA-XY15MW),Cooper S,Cooper S (3BA-XR20MY),Cooper SE,JCW,One (3BA-XU15MW)",125/80/17,"17""",RH216,249,155
6030,MINI,Cooper,R50/R53,2001,2007,"1.6,1.6 ONE,Cooper",125/80/15,"15""",RH011,199,125
6046,MINI,Cooper,R50/R53,2001,2007,"1.6 S,Cooper S",125/80/15,"15""",RH011,199,125
6057,MINI,Cooper,R50/R53,2001,2007,JCW,125/80/15,"15""",RH011,199,125
6026,MINI,Cooper,R56,2006,2014,Cooper,125/80/17,"17""",RH241,249,155
6032,MINI,Cooper,R56,2006,2014,"Cooper S,JCW",125/80/17,"17""",RH241,249,155
6036,MINI,Countryman,F60,2017,2020,"Cooper,One,PHEV",145/80/18,"18""",RH211,299,182.5
6054,MINI,Countryman,F60,2017,2020,"Cooper D,Cooper SD",145/80/18,"18""",RH211,299,182.5
6064,MINI,Countryman,F60,2017,2020,"Cooper S,Cooper SE",145/80/18,"18""",RH211,299,182.5
6083,MINI,Countryman,F60,2017,2020,JCW,145/65/20,"20""",RH287,499,299
6038,MINI,Countryman,F60 Facelift,2020,2023,"Cooper,One,PHEV",145/80/18,"18""",RH211,299,182.5
6050,MINI,Countryman,F60 Facelift,2020,2023,"Cooper D,Cooper S,Cooper SD",145/80/18,"18""",RH211,299,182.5
6066,MINI,Countryman,F60 Facelift,2020,2023,Cooper SE,145/80/18,"18""",RH211,299,182.5
6075,MINI,Countryman,F60 Facelift,2020,2023,JCW,145/65/20,"20""",RH287,499,299
NEW,MINI,Countryman,U25,2023,1900,"1.5,1.5c,2.0,2.0ALL4",145/80/18,"18""",RH211,299,182.5
NEW,MINI,Countryman,U25,2023,1900,"E,SE",145/80/18,"18""",RH211,299,182.5
NEW,MINI,Countryman,U25,2023,1900,2.0JCW ALL4,145/65/20,"20""",RH287,499,299
6040,MINI,Countryman,R60,2010,2016,"Cooper,One",135/80/17,"17""",RH147,249,155
6047,MINI,Countryman,R60,2010,2016,"Cooper S,Cooper SD",135/80/17,"17""",RH147,249,155
6056,MINI,Countryman,R60,2010,2016,"Cooper S,JCW",135/80/17,"17""",RH147,249,155
6041,MINI,Coupe,R58,2011,2015,Cooper,125/80/15,"15""",RH010,199,125
6044,MINI,Coupe,R58,2011,2015,"Cooper S,Cooper S JCW,JCW",125/80/17,"17""",RH241,249,155
6043,MINI,Hardtop,F55/F56,2015,1900,Cooper,125/80/17,"17""",RH216,249,155
6052,MINI,Hardtop,F55/F56,2015,1900,"Cooper S,JCW",125/80/17,"17""",RH216,249,155
6048,MINI,Hardtop,R50/R53,2002,2006,Cooper,125/80/15,"15""",RH011,199,125
6059,MINI,Hardtop,R50/R53,2002,2006,Cooper S,125/80/15,"15""",RH011,199,125
6065,MINI,Hardtop,R50/R53,2002,2006,JCW,125/80/15,"15""",RH011,199,125
6045,MINI,Hardtop,R56,2007,2014,Cooper,125/80/15,"15""",RH010,199,125
6055,MINI,Hardtop,R56,2007,2014,"Cooper S,JCW",125/80/17,"17""",RH241,249,155
6058,MINI,Hatch,F55/F56,2014,1900,"Cooper D,One",125/80/17,"17""",RH216,249,155
6063,MINI,Hatch,F55/F56,2014,1900,Cooper,125/80/17,"17""",RH216,249,155
6074,MINI,Hatch,F55/F56,2014,1900,"Cooper S,JCW",125/80/17,"17""",RH216,249,155
6061,MINI,Hatch,R50/R53,2001,2006,Cooper,125/80/15,"15""",RH011,199,125
6072,MINI,Hatch,R50/R53,2001,2006,Cooper S,125/80/15,"15""",RH011,199,125
6078,MINI,Hatch,R50/R53,2001,2006,JCW,125/80/15,"15""",RH011,199,125
6060,MINI,Hatch,R56,2006,2014,Cooper,125/80/15,"15""",RH010,199,125
6069,MINI,Hatch,R56,2006,2014,"Cooper S,JCW",125/80/17,"17""",RH241,249,155
6062,MINI,One,F55/F56,2014,1900,One,125/80/17,"17""",RH216,249,155
6068,MINI,One,R50,2001,2006,One,125/80/15,"15""",RH011,199,125
6067,MINI,One,R56,2006,2014,One,125/80/15,"15""",RH010,199,125
6071,MINI,Paceman,R61,2012,2016,Cooper,135/80/17,"17""",RH147,249,155
6077,MINI,Paceman,R61,2012,2016,"Cooper S,JCW",135/80/17,"17""",RH147,249,155
6073,MINI,Roadster,R59,2012,2015,Cooper,125/80/15,"15""",RH010,199,125
6081,MINI,Roadster,R59,2012,2015,"Cooper S,Cooper S JCW,JCW",125/80/17,"17""",RH241,249,155
6076,Mitsubishi,3000 GT,Z16/Z15,1990,2001,3.0i,135/80/17,"17""",RH164,249,155
6086,Mitsubishi,3000 GT,Z16/Z15,1990,2001,3.0i TT,135/80/17,"17""",RH164,249,155
6087,Mitsubishi,ASX,Facelift,2013,2016,"1.6Di-D,1.6i,1.8Di-D,1.8i,2.0i,2.2Di-D",145/80/18,"18""",RH050,299,182.5
6085,Mitsubishi,ASX,Facelift,2017,2018,"1.6Di-D,1.6i,1.8i,2.0i,2.2Di-D",145/80/18,"18""",RH050,299,182.5
6084,Mitsubishi,ASX,Facelift,2019,1900,"1.6i,2.0i",145/80/18,"18""",RH050,299,182.5
6089,Mitsubishi,ASX,,2010,2012,"1.6i,1.8Di-D,1.8i,2.0i",145/80/18,"18""",RH050,299,182.5
6088,Mitsubishi,Attrage,A10,2013,1900,1.2i,125/80/15,"15""",RH004,199,125
6105,Mitsubishi,Colt,CA,1991,1995,"1.3,1.5,1.6,1.8",125/80/15,"15""",RH004,199,125
6112,Mitsubishi,Colt Plus,,2004,2012,"1.3i,1.5i",125/80/15,"15""",RH004,199,125
6125,Mitsubishi,Colt Plus,,2004,2012,1.5i,125/80/15,"15""",RH004,199,125
6119,Mitsubishi,Delica D:2,MB,2011,2015,1.2i,125/80/15,"15""",RH004,199,125
6126,Mitsubishi,Delica D:2,MB Facelift,2015,2020,1.2i,125/80/15,"15""",RH004,199,125
6129,Mitsubishi,Delica D:2,MB Facelift,2020,1900,1.2i,125/80/15,"15""",RH004,199,125
6145,Mitsubishi,Dingo,CQ,1998,2000,"1.3i,1.5i",125/80/15,"15""",RH004,199,125
6149,Mitsubishi,Dingo,CQ,1998,2000,1.8i,125/80/15,"15""",RH004,199,125
6142,Mitsubishi,Dingo,CQ Facelift,2001,2003,"1.3i,1.5i",125/80/15,"15""",RH004,199,125
6147,Mitsubishi,Dingo,CQ Facelift,2001,2003,1.8i,125/80/15,"15""",RH004,199,125
6148,Mitsubishi,Eclipse,GS,2006,2012,2.4i,125/80/17,"17""",RH071,249,155
6152,Mitsubishi,Eclipse,GS,2006,2012,3.8i,125/80/17,"17""",RH071,249,155
6146,Mitsubishi,Eclipse,ST,2000,2005,2.4i,125/80/17,"17""",RH071,249,155
6150,Mitsubishi,Eclipse,ST,2000,2005,3.0i,125/80/17,"17""",RH071,249,155
6157,Mitsubishi,Eclipse Cross,Facelift,2020,1900,"1.5T,2.0i",145/80/18,"18""",RH050,299,182.5
6163,Mitsubishi,Eclipse Cross,Facelift,2020,1900,2.4 PHEV,145/80/18,"18""",RH050,299,182.5
6167,Mitsubishi,Eclipse Cross,Facelift,2020,1900,2.4 PHEV,145/80/18,"18""",RH050,299,182.5
6155,Mitsubishi,Eclipse Cross,,2017,2019,"1.5T,2.0i,2.2DiD,2.3D",145/80/18,"18""",RH050,299,182.5
6159,Mitsubishi,eK Active,H81,2004,2006,660i,125/80/15,"15""",RH004,199,125
6161,Mitsubishi,eK Classy,H81,2004,2005,660i,125/80/15,"15""",RH004,199,125
6162,Mitsubishi,eK Custom,B11,2013,2015,"660i,660T",125/80/15,"15""",RH004,199,125
6165,Mitsubishi,eK Custom,B11 Facelift,2015,2019,"660i,660T",125/80/15,"15""",RH004,199,125
6168,Mitsubishi,eK Space,B11,2014,2016,660i,125/80/15,"15""",RH004,199,125
6164,Mitsubishi,eK Space,B11 Facelift,2016,2020,"660i,660T",125/80/15,"15""",RH004,199,125
6169,Mitsubishi,eK Space Custom,B11,2014,2016,"660i,660T",125/80/15,"15""",RH004,199,125
6170,Mitsubishi,eK Space Custom,B11 Facelift,2016,2020,"660i,660T",125/80/15,"15""",RH004,199,125
6160,Mitsubishi,eK Sport,H8,2001,2012,"660i,660T",125/80/15,"15""",RH004,199,125
6173,Mitsubishi,eK Wagon,B11,2013,2015,660i,125/80/15,"15""",RH004,199,125
6171,Mitsubishi,eK Wagon,B11 Facelift,2015,2019,"660i,660T",125/80/15,"15""",RH004,199,125
6172,Mitsubishi,eK Wagon,B3,2019,1900,"660i,660T",125/80/15,"15""",RH004,199,125
6176,Mitsubishi,eK Wagon,H81,2001,2006,660i,125/80/15,"15""",RH004,199,125
6175,Mitsubishi,eK Wagon,H82,2006,2013,660i,125/80/15,"15""",RH004,199,125
6177,Mitsubishi,eK X,,2019,1900,"660i,660T",125/80/15,"15""",RH004,199,125
6217,Mitsubishi,i,HA,2005,2013,"660i,660T",125/80/15,"15""",RH004,199,125
6236,Mitsubishi,L300,III,1994,2013,"1.6i,2.5D",135/80/17,"17""",RH164,249,155
6232,Mitsubishi,Lancer,CBA/CDA,1991,1995,"1.3i,1.5i,1.8D,2.0D",125/80/15,"15""",RH004,199,125
6250,Mitsubishi,Lancer,CBA/CDA,1991,1995,"1.6i,1.6T",125/80/15,"15""",RH004,199,125
6260,Mitsubishi,Lancer,CBA/CDA,1991,1995,"1.8i GSR,1.8i RS",125/80/15,"15""",RH004,199,125
6230,Mitsubishi,Lancer,CK/CM VIII,1995,2002,"1.3i,1.5i,1.6i",125/80/15,"15""",RH004,199,125
6241,Mitsubishi,Lancer,CK/CM VIII,1995,2002,1.8i,125/80/15,"15""",RH004,199,125
6234,Mitsubishi,Lancer,CKA/CMA,1995,2000,"1.3i,1.5i,2.0D",125/80/15,"15""",RH004,199,125
6248,Mitsubishi,Lancer,CKA/CMA,1995,2000,"1.6i,1.8i",125/80/15,"15""",RH004,199,125
6261,Mitsubishi,Lancer,CKA/CMA,1995,2000,1.8T,125/80/15,"15""",RH004,199,125
6239,Mitsubishi,Lancer,CSA,2003,2010,1.8T,125/70/18,"18""",RH199,299,182.5
6235,Mitsubishi,Lancer,CY X,2007,2017,"1.5i,1.6i,1.8D,1.8i,2.0D,2.0i",125/70/18,"18""",RH199,299,182.5
6252,Mitsubishi,Lancer,CY X,2007,2017,"1.8D,2.0i",125/70/18,"18""",RH199,299,182.5
6264,Mitsubishi,Lancer,CY X,2007,2017,2.0T,125/70/18,"18""",RH199,299,182.5
6242,Mitsubishi,Lancer Cedia,CSA,2000,2003,"1.5i,1.8i",125/80/15,"15""",RH004,199,125
6243,Mitsubishi,Lancer Cedia Wagon,CSW,2000,2003,1.8i,125/80/15,"15""",RH004,199,125
6247,Mitsubishi,Lancer Evolution,CA X,2007,2017,2.0T,125/70/18,"18""",RH199,299,182.5
6253,Mitsubishi,Lancer Evolution,CP VI,1999,2000,2.0T,125/70/18,"18""",RH199,299,182.5
6245,Mitsubishi,Lancer Evolution,CT IX,2005,2007,2.0T,125/70/18,"18""",RH199,299,182.5
6251,Mitsubishi,Lancer Evolution,CT VII,2001,2003,"2.0T GSR,2.0T GT-A,2.0T RS",125/70/18,"18""",RH199,299,182.5
6249,Mitsubishi,Lancer Evolution,CT VIII,2003,2005,2.0T,125/70/18,"18""",RH199,299,182.5
6273,Mitsubishi,Lancer Wagon,CSW,2003,2007,1.8T,125/70/18,"18""",RH199,299,182.5
6265,Mitsubishi,Libero,CB\CD,1992,2002,"1.5i,1.6i,1.8i,2.0D,2.0D XL",125/80/15,"15""",RH004,199,125
6288,Mitsubishi,Libero,CB\CD,1992,2002,1.8i GT,125/80/15,"15""",RH004,199,125
6274,Mitsubishi,Minica,H2,1989,1993,"550,550T,660,660i,660i Si,660T",125/80/15,"15""",RH004,199,125
6272,Mitsubishi,Minica,H3,1993,1998,"660,660i,660T",125/80/15,"15""",RH004,199,125
6275,Mitsubishi,Minica,H4,1998,2011,660,125/80/15,"15""",RH004,199,125
6276,Mitsubishi,Minica Toppo,H2,1990,1993,"660,660i",125/80/15,"15""",RH004,199,125
6278,Mitsubishi,Minica Toppo,H3,1993,1998,"660,660i,660T",125/80/15,"15""",RH004,199,125
6277,Mitsubishi,Minicab MiEV,U60,2011,1900,EV,125/80/15,"15""",RH004,199,125
6280,Mitsubishi,Minicab Truck,DS1,2014,1900,660i,125/80/15,"15""",RH004,199,125
6279,Mitsubishi,Minicab Truck,U60,1999,2006,660i,125/80/15,"15""",RH004,199,125
6281,Mitsubishi,Minicab Van,DS1,2015,1900,"660i,660T",125/80/15,"15""",RH004,199,125
6287,Mitsubishi,Minicab Van,U60,1999,2000,660i,125/80/15,"15""",RH004,199,125
6285,Mitsubishi,Minicab Van,U60 Facelift,2000,2007,660i,125/80/15,"15""",RH004,199,125
6284,Mitsubishi,Minicab Van,U60 Facelift,2007,2011,660i,125/80/15,"15""",RH004,199,125
6283,Mitsubishi,Minicab Van,U60 Facelift,2011,2014,"660i,660T",125/80/15,"15""",RH004,199,125
6291,Mitsubishi,Mirage,A0,2012,2016,"1.0i,1.2i",125/80/15,"15""",RH004,199,125
6289,Mitsubishi,Mirage,A0 Facelift,2016,2020,"1.0i,1.2i",125/80/15,"15""",RH004,199,125
6290,Mitsubishi,Mirage,A0 Facelift,2020,1900,1.2i,125/80/15,"15""",RH004,199,125
6299,Mitsubishi,Mirage,CA/CB/CD/CC,1991,1995,"1.3i,1.5i,1.8D,2.0D",125/80/15,"15""",RH004,199,125
6338,Mitsubishi,Mirage,CA/CB/CD/CC,1991,1995,"1.6i,1.6i Cyborg",125/80/15,"15""",RH004,199,125
6294,Mitsubishi,Mirage,CJ/CK/CL/CM,1995,2001,"1.3i,1.5i,2.0D",125/80/15,"15""",RH004,199,125
6292,Mitsubishi,Mirage Asti,CA,1993,1995,"1.3i,1.5i",125/80/15,"15""",RH004,199,125
6303,Mitsubishi,Mirage Asti,CA,1993,1995,1.6i,125/80/15,"15""",RH004,199,125
6293,Mitsubishi,Mirage Asti,CJ,1995,2000,"1.3i,1.5i",125/80/15,"15""",RH004,199,125
6309,Mitsubishi,Mirage Asti,CJ,1995,2000,1.6i,125/80/15,"15""",RH004,199,125
6295,Mitsubishi,Mirage G4,A10,2013,2020,1.2i,125/80/15,"15""",RH004,199,125
6318,Mitsubishi,Outlander,CU,2003,2006,"2.0i,2.4i",145/80/18,"18""",RH050,299,182.5
6321,Mitsubishi,Outlander,CU,2003,2006,2.0T,145/80/18,"18""",RH050,299,182.5
6319,Mitsubishi,Outlander,CW,2005,2012,"2.0Di,2.0i,2.2Di,2.4i",155/85/18,"18""",RH081,299,182.5
6332,Mitsubishi,Outlander,CW,2005,2012,3.0i,155/85/18,"18""",RH081,299,182.5
6317,Mitsubishi,Outlander,CW facelift,2009,2013,"2.0Di,2.0i,2.2Di,2.4i",155/85/18,"18""",RH081,299,182.5
6327,Mitsubishi,Outlander,CW facelift,2009,2013,3.0i,155/85/18,"18""",RH081,299,182.5
6315,Mitsubishi,Outlander,GF,2013,2015,"2.0,2.0i,2.2Di",155/85/18,"18""",RH081,299,182.5
6320,Mitsubishi,Outlander,GF,2013,2015,2.4i,155/85/18,"18""",RH081,299,182.5
6312,Mitsubishi,Outlander,GF Facelift,2015,2018,"2.0 PHEV,2.0H,2.0i,2.2Di",155/85/18,"18""",RH081,299,182.5
6323,Mitsubishi,Outlander,GF Facelift,2015,2018,2.4i,155/85/18,"18""",RH081,299,182.5
6331,Mitsubishi,Outlander,GF Facelift,2015,2018,3.0i,155/85/18,"18""",RH081,299,182.5
6314,Mitsubishi,Outlander,GF Facelift,2018,2021,"2.0i,2.4 PHEV,2.4i",155/85/18,"18""",RH081,299,182.5
6322,Mitsubishi,Outlander,GF Facelift,2018,2021,3.0i,155/85/18,"18""",RH081,299,182.5
10524,Mitsubishi,Outlander,III GF Facelift,2018,1900,"2.0i,2.4 PHEV,2.4i,3.0i",155/85/18,"18""",RH081,299,182.5
10525,Mitsubishi,Outlander,IV GN Facelift,2021,1900,2.5i,155/85/18,"18""",RH082,299,182.5
6329,Mitsubishi,Outlander Sport,Facelift,2013,2015,"2.0i,2.4i",145/80/18,"18""",RH050,299,182.5
6328,Mitsubishi,Outlander Sport,Facelift,2016,2020,"2.0i,2.4i",145/80/18,"18""",RH050,299,182.5
6330,Mitsubishi,Outlander Sport,,2010,2012,2.0i,145/80/18,"18""",RH050,299,182.5
6339,Mitsubishi,Pajero iO,H60/H70,1998,2007,"1.8i,2.0,2.0i",145/80/18,"18""",RH050,299,182.5
6354,Mitsubishi,Pajero iO,H60/H70,1998,2007,1.8TR,145/80/18,"18""",RH050,299,182.5
6349,Mitsubishi,Pajero Pinin,H7,1998,2006,"1.8i,2.0i",145/80/18,"18""",RH050,299,182.5
6357,Mitsubishi,Pajero Pinin,H7,1998,2006,1.8T,145/80/18,"18""",RH050,299,182.5
6378,Mitsubishi,Space Star,A0 Facelift,2016,2020,"1.0i,1.2i",125/80/15,"15""",RH004,199,125
6379,Mitsubishi,Space Star,A0 Facelift,2019,1900,"1.0i,1.2i",125/80/15,"15""",RH004,199,125
6397,Mitsubishi,Toppo,H8,2008,2013,"660i,660T",125/80/15,"15""",RH004,199,125
6417,Nissan,200SX,I (S15),2000,2002,2.0i Turbo,125/80/17,"17""",RH109,249,155
6419,Nissan,200SX,II (S14),1993,2000,2.0i,125/80/17,"17""",RH109,249,155
6423,Nissan,350Z,,2002,2009,3.5i,135/80/17,"17""",RH174,249,155
6424,Nissan,370Z,I,2009,2012,3.7i,125/70/19,"19""",RH242,399,240
6425,Nissan,370Z,I Facelift,2012,1900,"3.7 Nismo,3.7i",125/70/19,"19""",RH242,399,240
6435,Nissan,Almera,I (N15),1995,2000,"1.4,1.6,2.0 D",125/80/15,"15""",RH014,199,125
